TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ENSINO;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NO_MUNICIPIO_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TP_PRESENCA_GERAL;NU_DESEMPENHO;NU_MEDIA_GERAL;NU_INFRAESTRUTURA
2;M;1;1;1;2;0;1.0;São Paulo;SP;2.0;1.0;São Paulo;SP;1;1;1;1;386.8;559.0;497.8;606.0;CDDDBACDDABECBAEDAAC.BDAECEDCAAACEDABEEA.BCEB;ABCDCCDACDEABEBECABEDAEADACEEEDDCECEBADCCAACC;CBBBACAEDBBEADCEBABEBABBCDAADCCDBBCEBDADDAABC;EDDDEEDADDDC.DACEDBCBAAECEAEAEBBCACCACDEDABCE;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;140;120;100;80;560;E;D;C;C;2;C;A;B;B;A;A;B;B;B;A;B;A;A;A;A;B;C;A;B;B;1;2;521.9;2
3;F;1;1;1;2;0;1.0;Porto Velho;RO;4.0;1.0;Porto Velho;RO;1;1;1;1;649.0;603.5;565.5;725.5;CCBDABBBECBCBBDDCEEBEBCADAECEBDCBECCCAAADCDEE;DBBADEAECDDDBADCEDDBCDBDBEABBBACECDAECBDAABCD;BBDDACCEAEBDDDBEACABAAEDADAECBBEDBBDBDACEDDEA;EBDACDDEBEAABEBCECCBEDCADDBACCCCEDDBDDEDBCDEA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;160;200;200;180;200;940;G;G;D;B;4;M;A;D;D;C;A;B;C;B;B;A;A;B;D;A;B;E;A;B;B;1;1;696.7;1
3;F;1;1;1;2;0;1.0;São Paulo;SP;4.0;1.0;São Paulo;SP;1;1;1;1;583.0;678.5;575.0;734.5;DBEEBCACCECDBBCCABDEEBCDABEDCBEDACEADCDDAECCB;DCEAACAADCDAADEEBCEABCDCDBCBDADEBAECABADBCDAA;CBABBABADABAEDACDACBADCCCEACCBAAECCCCEBBABAED;ACADDEABCBEDDAAADEEDABDDADDBDECBEDACCCEEEBACC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;180;140;180;180;160;840;G;G;E;E;3;Q;B;E;E;C;A;B;B;B;B;B;B;B;B;B;B;D;A;D;B;1;1;682.2;1
2;M;1;1;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Campos dos Goytacazes;RJ;1;1;1;1;554.5;551.5;476.5;585.0;BEDABECAAEBCABCBAADBEBACCBACDCCBBBEEBDCABACAA;DEAEECDBEECDAADECADEABA.CCBABCDCEAACBCAECCEDA;BCEABCAEADDCCCCC.CEADCDEEBCCAEBAEBECBABCBBCAD;EBEAABCBAEDAEDDABABBBEDDBABBCEAECCADDEEBCEBAE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;120;120;80;120;60;500;F;F;D;E;6;P;D;E;D;B;A;B;B;B;B;B;A;B;C;A;A;E;A;E;B;1;2;533.5;1
2;M;0;1;1;2;0;1.0;Manaus;AM;2.0;1.0;Manaus;AM;1;1;1;1;407.5;440.5;439.2;348.8;DBACBEBECBDBBCAACBECACADBEABBCBCADBCABDEBCABA;ACECDADBCDAABCCAAABDDCEABDAEBDAB.EBCACBDBEACB;CACBBAABBCBAABEBBBEABCACBBDBACCABCCBBADCDABCC;DAECABCBACDABDCABCBAEBECBAACBDAECBCBADBEABCAC;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;80;80;80;0;360;C;E;B;C;6;B;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;D;B;B;B;1;3;399.2;2
2;M;1;1;1;2;0;1.0;Desconhecido;Desconhecido;-1.0;-1.0;São José de Piranhas;PB;1;1;1;1;598.0;541.0;529.0;615.0;ADBBEBADCDBEBDBBCCBEEACADABAECEECEDACBADAEDBE;DAAADEEDCBEDACBEADAAEEEADAAEEACEDCEBECBDAABCA;BCBCCCAEEEDCEEBBECEAECCEAAAEDEBEEDCCBDBCDBDAC;EEDAADDEBEDCADBAEBECBDEAAADCCBCCCDABCCEDBABCA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;160;180;160;180;160;840;F;E;D;A;3;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;1;1;624.6;3
2;M;1;4;1;2;0;1.0;São Paulo;SP;4.0;1.0;São Paulo;SP;1;1;1;1;777.0;631.0;519.5;886.0;DBEEBDABCCACEBECDDDBCAAABBBCCCAEEBCCCCEDAEEED;ACEEACAADCDABDEADEAABDDCADCBAAEEBAEABBADBCDAE;ABDBBEABDCDABEACAAEACBBEACABCBEDABCBBEDBDCEED;BCCDEEABCBEBCEABDEBDABDDAADAEECAADACCBEBEABCC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;160;120;120;160;180;740;F;F;D;D;4;H;A;B;D;B;A;B;B;B;A;B;A;B;B;B;B;C;B;B;B;1;1;710.7;1
3;F;1;3;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Arapiraca;AL;1;1;1;1;405.5;523.5;580.0;484.0;EBDCEBEDADABDEDADCBBEECAEBCEBBBEDAEADDDECEDAB;ECEBECACBCBAADEACCDAEAEACDAADBDEDAABAECDCCBAE;DBABCCABDEADCDACDADDADDCCDACCAECAECCBEBCABADD;CCBDCBBAEDACADBCEEADBCCDBABDDDCBDABCEEBCADCCC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;200;180;140;180;840;B;B;A;A;4;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A;1;2;566.6;3
3;M;1;1;1;2;0;1.0;São Borja;RS;2.0;1.0;São Borja;RS;1;1;1;1;558.0;652.5;611.5;625.5;DBEAEBEAACAECDCCECBEAEEBACDDBAEBBCDCECDDEEAAC;ADEEEBDADCDAADEABCEABCDCEDBBDADEBCECEBADBCDAE;ABABBAABDACDEAAACADBADCCCEACACEDABDCBEEBACEED;CCACBEEACBBBDAAACEBDABABBDDCDDDCDDBBCCEABABBC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;180;120;160;160;760;G;E;E;A;4;M;A;C;D;B;A;B;B;B;A;A;A;B;B;A;A;D;A;B;B;1;1;641.5;1
11;M;0;1;1;1;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Lavras;MG;1;1;1;1;503.2;589.0;561.0;503.2;AECEBEDCEEBDBBBEBBBCDACBDABBECCBDEEDBACDCADDE;A.AADEEDCBECBEBADAEBDAEDBACABDACACDAECBDAABCC;DBAEAEBEAEDEADEBACCBAAADBAAECCBADDBEADADADDDC;CCCBDEDDEEEDBEBDDEDEECBACCCCCCCCADECCDDADDBDA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;120;120;140;120;620;B;B;A;A;2;D;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B;1;2;555.3;2
2;F;1;3;1;2;0;1.0;Fortaleza;CE;4.0;1.0;Fortaleza;CE;1;1;1;1;581.0;543.5;496.5;693.0;DBEBCCECCABCCBDCDBBBCDAADEBECBAEEDCABCDDABCDD;ACACEDAADCDAADEADCDABCABCBBDDABAABCADBBDACEBC;EDBEDBBECACACDCADABBBDCACCACCBADAEACBECBDCABD;BDCDCEECACEBCEABAEBAABCDCDDBEECACDCBBCEBBAAAC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;160;200;120;160;160;800;F;G;C;D;5;J;A;E;D;B;A;B;A;B;A;A;A;B;D;A;B;D;B;C;B;1;1;622.8;1
3;F;1;1;1;2;0;1.0;Vitória;ES;4.0;1.0;Vitória;ES;1;1;1;1;468.2;525.0;339.2;452.5;DBCAADDDECBBAADEBCDECBCCEDEAEDEADBCBEDACBECBB;CDABCBDCACAEAADEBECAADCDBBBCDCDDBEDCABBCAEEDA;CBAADDECEEDBDBDBCECAADEBBCDABEEEBCDAECBDACCED;CDCCEBCECCEABCAECDBBCADCEABDDCCCBAAEDDCDBDBEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;160;200;120;160;200;840;G;E;E;D;4;Q;B;C;D;C;A;B;B;B;B;B;B;B;E;A;B;E;A;E;B;1;2;525.0;1
1;M;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Estância;SE;1;1;1;1;488.8;557.0;503.2;527.0;CCEAEDDEEDDBCBCECEACDCCEEDABBBACCDEEBCDEBDEBD;ABECCBDECDAECAEAEDBADAEEBBACBAEBCDDADCBCAAEDE;......ADBBDEAEDACBDDBCECACCCCDBDCBABBAEDDAABC;EEDCECEEEBCBECCBCACCBCDDDDDDACDDCBDDBCBCACCEB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;40;40;120;40;360;D;C;C;C;4;C;A;C;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B;1;2;487.2;2
15;M;2;2;1;1;17;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Belford Roxo;RJ;1;1;1;1;494.5;582.5;540.0;458.8;CBAACACAEEBBACBDEAAAABECAEBABABECEABCBAEBEABC;ABCACEDECAAEADDACAADDADAAEDEBBABEDCABACCAAADE;BABBADAEDCBEAADACCBEACBAAAABEDCCBACBBBECDAAAC;EBDBCEEBEDDCCDCDACBCCDBECC.BCDBAACAACADBBDABC;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;160;120;80;200;680;D;A;C;B;4;C;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B;1;2;551.15;3
15;F;2;3;1;1;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Brasília;DF;1;1;1;1;473.5;475.0;518.0;359.8;CACCAAEBCABAEBCCEEEBDBCBBDDBDAABEACACBBABCEBD;DBADCCBDBABACCACABAAABBBBBBBECDBEDEBDBBDAABCD;BCBDBABEEEBEADBEACDAACACAAACDBBBCDBBBABDDDAAD;CDEDBCDCCDCBCDABCCCBECDBBDCAABCBEBDCACCCCBDDC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;100;100;80;100;0;380;A;B;C;B;3;B;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;B;A;A;B;1;2;441.25;3
5;F;1;3;1;1;2;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Salvador;BA;1;1;1;1;506.8;513.0;492.2;390.2;CCDAEADADCDBACECDCDADBAEDCAEEBEABECDEABABEEDC;ABCDCACACEAACBDBADCDDAEEDEDCDBDBDDEDBABBADADE;EEACECABCBBEACEEBCACADAAEDEBEDCBDBCDEEEDDEABD;EDEBBDDCACDADACEAACBCCCABDECEECDEBBADBCECDCBC;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;100;120;100;100;100;520;E;E;C;B;7;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;D;A;A;B;1;2;484.45;2
3;M;1;3;1;2;0;1.0;Fortaleza;CE;2.0;1.0;Fortaleza;CE;1;1;1;1;422.8;473.5;433.5;458.2;BCBAEEDADCDBDECCAABCBACAEBDEBDCACBEECAEBBADDC;ABEBCABCBAACBEAADECADDBCAEBDECDCCDACAADCBABAE;BCBAAAADECBCADCBCDACDBBACBDCEACABAECEBDBCADCD;EDEBCDCDBADBADDCBDDCBDCBCDEACAEADADEBCABCAEDB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;100;140;120;120;120;600;C;D;C;B;3;B;A;C;C;A;A;B;A;A;A;A;A;A;C;A;A;D;A;B;B;1;2;477.6;2
3;F;1;2;1;2;0;1.0;Aracaju;SE;4.0;1.0;Aracaju;SE;1;1;1;1;609.0;634.5;616.5;769.5;CBBDDBBDDCBEEBDCCDDEEDCDDADDADCDCEDDDADDDEEEE;DAAADEADCDCDBDCCDCEBDEBBBECABDACBCDAECBDAABCD;BEBDACEEEEDDADDBACAAEAADADAECDBEBBDCADDDBDDAC;EBDBDDBEDEACADBCECBBEADCACECCCACDDEBDDAABDDDD;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;160;200;160;200;200;920;G;E;D;D;4;L;A;D;E;B;A;B;B;B;A;B;A;B;E;B;B;E;B;D;B;1;1;709.9;1
1;M;2;1;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Uberlândia;MG;1;1;1;1;531.0;530.0;470.2;638.5;CDBBBABDCEBECBDDEDBEDACBDDEEECEBCDCEAEEDCEEEB;DEAAAEADCBDEBCDCABCEBEADBCADBBAEADDACCBDDAECE;ADAECCDEAEDECBBBACCDBBCDBAAEDCBDCDABACDCBEBCE;EADBBDDEDBABADBCECDEBCEBDBCECCDCDECCEDDABCADD;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;120;120;120;120;600;F;F;E;B;4;G;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B;1;2;553.95;2
2;F;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Camboriú;SC;1;1;1;1;579.0;616.0;601.0;611.5;CCCBDBCCDBBEBCBECCBDEBCDDEAAAACBDECCDBABADCEE;DAAADEADABCAAABCDDCBAEAAAACDAAACECDCECBDAABCD;BEAEACBEEEDBACBBACDADAADAEAECBBECBBCBEDDEDDAC;EEDACDEECCAACADEDBDCBCEEBCBCCCECADCCDDEBBEDDB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;140;140;120;80;140;620;E;C;D;B;4;H;A;C;C;B;C;B;B;B;B;B;A;B;D;A;B;E;A;C;B;1;1;605.5;1
4;M;1;1;1;2;0;1.0;Porto Alegre;RS;1.0;1.0;Porto Alegre;RS;1;1;1;1;724.0;703.0;689.5;917.0;CDCDADBABDBEEADECCEEEDCEDAEBEBDCBEACCEAEDCBBE;DBADDEBBCDCDBEBCCDEBAEABAECABAACECDAECBDAABCD;BBBDACBEEEDBACBBACAACAADAAAECBBEDBBCADCDCDDAC;EBDABDAEBEACBDDCECCBEABCADEBCCBCCDEBBDAABBADD;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;180;200;200;200;200;980;F;F;E;E;4;M;A;E;D;B;A;B;C;B;B;B;A;B;E;B;A;E;A;C;B;1;1;802.7;1
3;F;1;1;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Parnaíba;PI;1;1;1;1;399.0;437.0;456.5;410.0;BCBBADBCADEACBABDDBACDDABABBECCAEAEAEADCCDEEC;CAEECACDCAECBDDCBBCBAEB.E.AEBD.C.CBCBEDB.A.BD;CEBEDADEABDACCABECBCBCDCABAEBCBCBEACBDADCBDBA;ECBDBCDCACDBBAECDAAECBACBCEBABCBADCBCDACCADCB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;160;180;180;180;160;860;D;E;B;C;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;1;2;512.5;3
3;F;1;3;1;2;0;1.0;Ariquemes;RO;2.0;1.0;Ariquemes;RO;1;1;1;1;534.5;600.5;522.5;671.0;CDDAEDBBDBAACEEEDEBAEDCAECCEBBCAEECDCBADBEEBA;ABCDCBDACDBEACEACADBDACDADCEAAABCEADBAECDAADE;CAAAEDADCCBEAABBDBBECDABECCDEDABCCADBDEEDEEEC;EDDEEECAADDECBBCCABACDABCDDEDECBABDCABABCDBAB;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;160;200;140;180;200;880;C;E;A;F;4;D;A;C;C;B;A;B;B;B;A;A;A;A;C;A;B;E;A;A;B;1;1;641.7;1
3;F;1;1;1;2;0;1.0;Parauapebas;PA;2.0;1.0;Parauapebas;PA;1;1;1;1;451.5;439.8;501.0;438.0;ADBDDDACABBBEECCACADECDBBABCABDEDBECEABDECCBC;BCBDECDADACBDDCECBBCD.EDBAC.ACDBACBEDBABC.CDB;BADBCDACAEDCEDBACBDEDADEBBABEEEBAA.BCDACCDAAB;ABDBCECCDABDABADDBCECEDAAEADECCDCCBEDCAEDDCEC;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;120;120;120;120;80;560;E;E;C;B;7;D;A;B;C;B;A;B;B;B;A;A;A;A;B;A;B;E;A;A;B;1;2;478.05;2
1;F;1;1;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Itapaci;GO;1;1;1;1;637.5;650.0;609.5;860.5;CDDACABEECCBCABEAEBCBBBCECCDBDCCEDEACCCDBEACD;AECDCBDABDADACEECADCDADABADEBAABCDCCBADCDABDE;BABBADAECCBEBACAABBBACDBABCEEDCDADBDBBEDDACCA;EBDEEBBAADEBCCBCCABAADDBDDAEAEABCDEDECADCECCB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;160;200;180;200;200;940;G;G;D;D;3;J;A;C;C;B;A;B;B;B;A;B;A;B;B;A;A;D;A;D;B;1;1;739.5;1
2;F;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;São Miguel do Oeste;SC;1;1;1;1;415.2;516.0;491.0;596.0;DBABDECADBECBEADDACCEDCADABCCBCDEDACDAEEBABDE;DDBADEACCAEDEBBCABCEEDACABCDBCCCDCD.BEACDABCA;BDCBBCADAEDDBCDBACEBDAEDACADEBBACDADABEAADABC;EBDACEDEEACADDBDAADBEEBAACDCCCEACDDDBCDABEBDC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;160;120;120;160;680;B;C;C;B;3;C;A;D;D;B;A;B;C;B;B;B;A;B;B;A;A;D;A;B;B;1;2;539.65;1
3;M;1;1;1;2;0;1.0;Nova Lima;MG;4.0;1.0;Belo Horizonte;MG;1;1;1;1;605.0;613.5;628.5;806.5;CBDACEDEDEEBBEECDEADEEABEDCDEBCEEBECBDCDBAEBB;ABCDCEEACDAECCEECABCDAEEACCEBABBCDDABADCDDADE;BDBBACAECBBEAAAAAACEADDBACCAEDBDADEBDDEDDABCC;EBDAEBDAADABCCCCBABBDDDBDDAEAEBBCDECECADDEDCB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;160;160;160;160;180;820;G;F;E;D;4;Q;B;E;E;B;A;B;B;B;A;B;A;B;E;B;B;E;A;B;B;1;1;694.7;1
3;F;1;3;1;2;0;1.0;Rio de Janeiro;RJ;4.0;1.0;Rio de Janeiro;RJ;1;1;1;1;532.0;599.5;627.5;699.0;ADEADEBBCEBCCCDDDAEEBCAECBDDCDCDCBEEBAACAECAD;CDAEEAEDCCCEAADECBCAABCDEEBADCDECABABADEEACDA;BCDABDACAEDCEDBADCDCDCBEBBABCAEBACAECACBBEAAE;BCECACEBCEAADDEBEAADDDDCAABEBCEACCBDCBBCADCEB;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;120;180;140;160;180;780;F;G;D;E;5;Q;D;E;D;B;A;B;A;B;A;B;A;B;B;B;B;E;A;E;B;1;1;647.6;1
3;M;1;4;1;2;0;1.0;Desconhecido;Desconhecido;-1.0;-1.0;Teresina;PI;1;1;1;1;366.5;385.2;441.5;423.2;CBADAACCBCBACDCABACABCCAABBCCBCBACADBAAECAAEA;ADABCDABAEABBBCBADAAAABEDAADDBAABBDCBBBDBDADD;ACCBCAAAABCEAACDBACAEDDACCAABACACADABACDADADD;EDADAEBBDDDBBDCDACCADCCAABABAABABBCACDBDACCAC;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;80;40;40;80;40;280;H;H;F;F;3;D;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;1;3;379.3;3
